Date,Open,High,Low,Close,Volume,OpenInt
20100923,29.88020,30.29184,29.74292,29.94889,2856394,0
20100924,30.35061,31.51675,30.35061,31.44816,3710721,0
20100927,31.42879,31.49729,31.04644,31.36011,2822435,0
20100928,31.32090,31.79121,31.07583,31.69333,2917178,0
20100929,31.45809,32.00681,31.45809,31.92839,3451698,0
20100930,32.11471,32.86931,31.98736,32.70255,6193023,0
20101001,32.89859,33.59443,32.72230,33.05543,6013324,0
20101004,32.88876,32.93780,31.73244,31.93822,4989466,0
20101005,32.29101,32.72230,32.20275,32.37925,4309808,0
20101006,32.35969,32.45766,31.64430,32.01664,3300755,0
20101007,32.43811,32.84955,32.18321,32.53608,3813388,0
20101008,32.54591,33.24175,32.33022,33.12412,2921732,0
20101011,33.09464,33.29058,32.87913,33.07498,1956256,0
20101012,32.93780,33.24175,32.62413,33.00629,3512420,0
20101013,33.27103,33.79048,33.22208,33.62371,3263682,0
20101014,33.59443,33.66292,33.34945,33.54548,2972458,0
20101015,33.90811,34.04528,33.39848,33.79048,2838412,0
20101018,33.80019,34.07466,33.44752,33.96686,2109178,0
20101019,33.44752,33.77081,32.88876,33.33971,4073318,0
20101020,33.45714,34.15298,33.40831,33.96686,2544873,0
20101021,34.09431,34.29999,33.73170,34.05510,3121497,0
20101022,34.04528,34.22157,33.82979,34.05510,2570259,0
20101025,34.32938,34.45692,34.05510,34.20211,2705099,0
20101026,33.93739,34.29999,33.71206,34.10394,3265380,0
20101027,33.79048,34.06483,33.48663,33.89827,1690232,0
20101028,34.42744,34.62339,33.73170,34.22157,2444871,0
20101029,34.12370,34.30992,33.92765,34.10394,1973283,0
20101101,34.24132,34.41772,33.69249,34.05510,2106107,0
20101102,34.28053,34.48630,34.08449,34.35885,2138601,0
20101103,34.47648,34.57445,33.86890,34.40779,2447242,0
20101104,34.79004,35.31923,34.70181,35.27028,2814908,0
20101105,35.25073,35.67200,35.13310,35.65255,2381818,0
20101108,35.42722,35.65255,35.12328,35.45650,1901870,0
20101109,35.45650,35.45650,34.53524,34.77050,3256198,0
20101110,34.75074,34.94678,34.19219,34.55490,3387595,0
20101111,34.10394,35.08407,33.79048,35.01538,3864788,0
20101112,35.18214,36.79903,34.79987,35.63279,7219089,0
20101115,35.80929,35.88750,35.05459,35.47597,4928267,0
20101116,35.09389,35.13310,34.10394,34.33920,5038860,0
20101117,34.29999,34.64303,34.14315,34.50586,2836727,0
20101118,34.92724,35.67200,34.80961,35.50554,3018168,0
20101119,35.44657,35.74069,35.06451,35.73097,2178911,0
20101122,35.42722,35.83867,35.08407,35.55438,2332580,0
20101123,35.14283,35.14283,34.41772,34.72145,2335906,0
20101124,34.94678,35.70148,34.82925,35.61334,2209001,0
20101126,35.24081,35.71111,35.05459,35.62298,798901,0
20101129,35.23098,35.28984,34.60382,34.93706,3512957,0
20101130,34.52551,34.69218,34.29017,34.31964,4442645,0
20101201,34.93706,35.42722,34.89795,35.39765,4212076,0
20101202,35.26046,36.10330,35.17231,35.98568,3092820,0
20101203,35.75042,36.83834,35.75042,36.73045,3332339,0
20101206,36.50512,36.65203,36.30908,36.38750,1685426,0
20101207,36.79903,37.12254,36.75010,36.82852,4200314,0
20101208,36.83834,37.00481,36.39731,36.90693,3428429,0
20101209,37.09315,37.29883,37.01464,37.28910,3481850,0
20101210,37.24006,38.12211,37.24006,37.76933,5659122,0
20101213,37.76933,38.30833,37.56347,37.92617,4792843,0
20101214,38.02405,38.44551,38.00448,38.12211,3268495,0
20101215,38.22991,38.40630,37.69082,37.71048,3358777,0
20101216,37.77906,38.97459,37.71048,38.94521,4395333,0
20101217,39.00407,40.17031,38.79830,39.72928,6830871,0
20101220,39.29808,39.85664,38.67074,39.81743,4105755,0
20101221,39.83718,40.23880,39.70964,40.01348,3689076,0
20101222,39.86658,40.23880,39.58237,40.23880,2809786,0
20101223,40.09189,40.49371,40.09189,40.24873,1671834,0
20101227,40.07214,41.21883,40.07214,41.08165,3801239,0
20101228,41.09138,41.23859,40.56220,40.67972,3081590,0
20101229,40.70931,41.17972,40.67972,40.85622,1953924,0
20101230,40.80729,41.01316,40.62117,40.75824,1618303,0
20101231,40.75824,40.86604,40.41520,40.60140,1496748,0
20110103,40.72887,41.29714,40.58196,41.04244,3645198,0
20110104,41.15033,41.25803,40.35653,40.66038,3662092,0
20110105,40.45450,40.89543,40.18004,40.57203,3298437,0
20110106,40.54275,41.00323,40.37599,40.65045,3429892,0
20110107,40.68966,40.96403,40.21925,40.78762,2781596,0
20110110,40.58196,41.86563,40.47416,41.37556,3210019,0
20110111,41.66968,42.44383,41.53250,42.08123,3383098,0
20110112,42.33604,42.54191,42.10088,42.26755,2513373,0
20110113,42.02257,42.36561,42.01263,42.11071,1710709,0
20110114,41.93421,42.50270,41.90484,42.39489,2260615,0
20110118,42.50270,43.56095,42.45367,43.46296,3042358,0
20110119,43.33562,43.40431,41.42470,41.58154,4628721,0
20110120,41.11103,41.72845,40.63090,41.44415,4974260,0
20110121,41.67941,42.39489,41.18954,41.26786,3065843,0
20110124,41.33635,41.93421,41.22865,41.91476,2109622,0
20110125,41.91476,42.64971,41.43454,41.83635,3196677,0
20110126,41.96370,42.11071,41.19928,41.71872,4007539,0
20110127,41.91476,42.22834,41.52267,41.60109,3254705,0
20110128,41.65003,41.66968,40.06261,40.16039,3703853,0
20110131,40.38591,40.99350,40.07214,40.99350,3766282,0
20110201,41.22865,41.84627,41.09138,41.20900,3456579,0
20110202,40.91508,41.07182,40.00365,40.40546,4051793,0
20110203,40.11145,40.35653,39.42534,40.17031,3594619,0
20110204,40.28794,42.26755,40.12118,42.13026,5302780,0
20110207,42.58102,43.76691,42.50270,43.55122,4663153,0
20110208,43.75709,43.81585,42.95345,43.28678,3810717,0
20110209,43.12994,43.28678,42.29683,42.56146,3856488,0
20110210,42.35568,43.12994,41.71872,43.12002,3342469,0
20110211,42.89469,44.24705,42.77696,44.11959,4526531,0
20110214,44.10015,44.50196,43.82578,43.89436,3549554,0
20110215,43.89436,44.10015,41.78721,41.79714,7475972,0
20110216,42.04202,42.72803,41.84627,42.69864,4244639,0
20110217,42.51242,43.12002,42.15965,43.04160,2675304,0
20110218,42.97311,43.40431,42.77696,43.04160,4479792,0
20110222,42.40472,42.87513,41.54233,41.64030,4228227,0
20110223,41.70889,41.89491,39.14145,39.64104,7218607,0
20110224,39.53324,40.71893,39.37650,40.32705,4546712,0
20110225,40.32705,41.56188,40.30749,41.51285,4385244,0
20110228,41.58154,41.79714,40.53282,41.23859,3101416,0
20110301,41.14051,41.64030,39.83718,39.86658,4174845,0
20110302,39.75866,40.73870,39.55280,40.63090,3446220,0
20110303,41.27780,42.27727,41.27780,41.96370,4446940,0
20110304,42.48304,45.87397,42.48304,45.81491,13654997,0
20110307,45.33487,45.86405,44.47238,44.95270,7559516,0
20110308,45.08980,45.28594,44.76659,45.05059,3975763,0
20110309,44.73701,45.12901,43.70805,45.12901,3555517,0
20110310,44.44299,44.79588,43.82578,43.98252,4955079,0
20110311,44.16863,44.59010,43.02214,44.43327,4544306,0
20110314,44.18828,44.50196,43.22782,43.94321,5780130,0
20110315,42.48304,43.28678,41.72845,42.94362,7052796,0
20110316,42.71840,42.88487,41.02278,41.48346,5166167,0
20110317,42.26755,42.61060,41.06209,41.60109,4441569,0
20110318,42.26755,42.80655,41.82642,42.08123,3964552,0
20110321,42.64971,43.48273,42.60067,43.00240,1549891,0
20110322,43.03187,43.07088,41.89491,42.32640,2469161,0
20110323,42.09105,42.97311,41.89491,42.79671,3838478,0
20110324,43.12002,43.22782,42.58102,43.03187,2809290,0
20110325,43.12994,43.61008,42.85548,43.15922,2128891,0
20110328,43.35527,43.77664,42.99266,43.08081,3045002,0
20110329,43.06135,43.72761,42.63988,43.66885,2342685,0
20110330,43.89436,44.25678,43.75709,44.18828,2565780,0
20110331,44.02173,44.11959,43.57087,43.88454,2239756,0
20110401,43.98252,44.57045,43.88454,44.23732,2258542,0
20110404,44.26670,44.50196,43.47290,43.93357,2177806,0
20110405,43.85505,44.59010,43.71788,44.43327,3201143,0
20110406,44.59973,44.78605,43.82578,44.38433,2399914,0
20110407,44.32547,44.53125,43.37483,43.97268,2146083,0
20110408,44.28626,44.75667,43.87462,43.99225,2042374,0
20110411,43.90400,44.45293,43.75709,44.09031,1611341,0
20110412,43.84533,44.49204,43.39448,44.04117,2828181,0
20110413,44.30591,45.79555,44.29599,45.65827,5202816,0
20110414,45.34470,45.78564,44.69800,45.69748,4744810,0
20110415,45.60923,47.02046,45.40347,46.55016,5022581,0
20110418,45.91318,45.91318,44.41372,45.64844,4673194,0
20110419,45.77570,45.86405,45.37408,45.80528,4471869,0
20110420,46.53050,47.85358,46.46191,47.66716,3706020,0
20110421,47.88296,48.41214,47.80454,48.35316,3129270,0
20110425,48.10819,48.19644,47.01074,47.21650,3409875,0
20110426,47.46149,49.23532,47.45166,48.41214,4929008,0
20110427,48.47089,49.10787,48.23565,49.02965,2778657,0
20110428,48.84324,49.52914,48.65702,49.31374,2300423,0
20110429,49.29409,49.66642,48.83340,48.91192,2417920,0
20110502,49.20594,49.74484,49.01972,49.43127,2670158,0
20110503,49.47058,49.66642,49.09814,49.58821,2303272,0
20110504,49.48993,49.69590,48.15733,48.51010,3809185,0
20110505,48.38276,48.95123,48.03960,48.18661,3534360,0
20110506,48.99044,49.51942,48.26513,48.73543,2653435,0
20110509,48.85306,49.02965,48.47089,48.88245,2066634,0
20110510,49.09814,49.72529,48.58852,49.65669,4254378,0
20110511,49.49985,49.63714,48.66684,49.02965,3100639,0
20110512,48.84324,49.57827,48.40230,49.32347,3692046,0
20110513,52.98876,54.22350,50.68576,51.52850,10309235,0
20110516,51.14623,51.94015,51.02870,51.27360,5293336,0
20110517,50.66600,50.87188,49.79388,50.14666,4614970,0
20110518,50.10755,50.80338,49.98010,50.69548,4054022,0
20110519,50.90126,50.94047,50.02914,50.13684,5270747,0
20110520,50.12710,50.18577,49.42144,49.68608,3419296,0
20110523,48.81385,48.81385,47.53008,48.11812,4353758,0
20110524,48.25530,48.25530,47.42228,47.71630,3507140,0
20110525,47.37324,48.33372,47.16748,48.03960,3813225,0
20110526,47.74558,48.60808,47.64771,48.40230,3340579,0
20110527,48.41214,48.75508,48.18661,48.60808,2185283,0
20110531,48.96077,49.02965,48.23565,48.87271,2696228,0
20110601,48.79429,48.79429,46.92250,47.04002,4244500,0
20110602,47.20678,47.65753,46.90293,47.21650,3397637,0
20110603,46.44225,46.99108,45.89343,46.48146,2950215,0
20110606,46.30497,46.55016,46.05026,46.11896,2103603,0
20110607,46.55987,47.08916,46.20710,46.74610,4217570,0
20110608,46.56971,47.10860,46.38339,46.78521,4808841,0
20110609,46.88339,48.14740,46.75582,47.73595,3348096,0
20110610,47.48094,47.96128,47.16748,47.22623,3999375,0
20110613,47.29492,47.43212,46.15806,46.57944,4107518,0
20110614,47.38307,48.89227,47.24599,47.99076,4898322,0
20110615,47.49087,47.49087,46.29525,46.42270,3573896,0
20110616,46.30497,46.80497,45.45250,46.11896,3098449,0
20110617,46.72655,47.09878,46.35411,46.48146,4371758,0
20110620,46.14824,47.55936,45.88370,47.41245,3889098,0
20110621,47.72613,49.31374,47.69674,48.82368,3604030,0
20110622,48.57870,48.84324,47.95145,47.97100,2337417,0
20110623,47.21650,48.49046,46.49119,48.39237,3547343,0
20110624,48.33372,48.34355,47.38307,47.52015,2700279,0
20110627,47.38307,48.16714,46.89311,47.87304,3125313,0
20110628,48.04942,49.69590,47.77516,49.47058,3378966,0
20110629,49.77432,50.11727,49.36268,49.57827,3561489,0
20110630,49.52914,50.95028,49.48993,50.08779,3567145,0
20110701,50.20552,51.08738,49.91141,50.96012,2864797,0
20110705,50.89143,50.96012,50.26418,50.62699,1904021,0
20110706,50.47978,50.84259,50.23490,50.78353,2570107,0
20110707,51.38149,51.56770,50.52883,51.33245,2469821,0
20110708,50.02914,50.72497,47.78479,49.22540,8102780,0
20110711,48.46117,48.90209,47.95145,48.10819,3043429,0
20110712,47.61832,47.67709,46.64803,47.10860,4282167,0
20110713,47.28510,47.71630,46.25604,47.17720,5315250,0
20110714,47.30455,47.30455,46.09930,46.38339,3814792,0
20110715,46.65786,46.65786,45.63873,46.13851,3857453,0
20110718,45.77570,45.82485,43.91383,44.55099,6751022,0
20110719,44.84491,46.13851,44.79588,46.00123,3640203,0
20110720,46.01105,46.09930,45.30549,45.98178,3903302,0
20110721,46.19727,46.35411,45.57003,45.98178,4334100,0
20110722,46.01105,46.19727,45.58969,45.95229,2112400,0
20110725,45.26628,45.78564,45.17814,45.47206,1880709,0
20110726,44.91349,45.13893,43.72761,43.94321,5233229,0
20110727,43.55122,43.55122,41.45408,41.61082,6677266,0
20110728,41.52267,41.92449,41.04244,41.33635,7645312,0
20110729,40.70931,42.02257,40.46423,41.31701,3915008,0
20110801,41.76766,41.92449,39.67043,39.97437,5781211,0
20110802,39.54306,40.31732,38.14168,38.16132,5795592,0
20110803,38.29841,38.53376,37.14199,38.41594,4808477,0
20110804,38.05342,38.05342,36.11313,36.17189,6288921,0
20110805,36.84798,37.23034,34.66260,35.85822,9184875,0
20110808,34.74112,35.21152,31.71290,31.90894,9669107,0
20110809,32.60468,33.55522,31.45809,33.52594,8337407,0
20110810,32.65371,33.07498,31.14441,31.21310,10368622,0
20110811,31.47764,34.28053,31.22283,33.81985,8234579,0
20110812,34.25115,36.20118,33.72188,35.48588,9622960,0
20110815,35.98568,36.81859,35.71111,36.75010,6624136,0
20110816,36.23056,37.36742,35.30949,35.89742,7866218,0
20110817,36.13268,36.50512,34.47648,35.08407,4801479,0
20110818,33.89827,33.91792,31.36011,31.58544,7507272,0
20110819,31.10520,32.10479,30.40947,30.45851,6187020,0
20110822,31.35028,31.55596,29.81161,29.89002,6942635,0
20110823,30.11545,31.59517,29.61566,31.22283,8705973,0
20110824,31.22283,32.46749,30.92882,32.41846,5790565,0
20110825,32.76151,33.20254,31.90894,32.36943,6924019,0
20110826,31.98736,34.25115,31.46800,34.17283,7499970,0
20110829,34.73139,36.12286,34.54507,35.98568,7886451,0
20110830,35.75042,36.33846,35.16249,35.88750,3977002,0
20110831,36.02489,37.29883,35.72104,36.13268,5509768,0
20110901,36.06410,36.60309,34.95662,35.12328,4956848,0
20110902,34.20211,34.37851,33.30050,33.71206,5785685,0
20110906,32.13417,33.35928,31.50711,33.24175,7717430,0
20110907,33.74144,35.18214,33.73170,34.97627,6482027,0
20110908,34.70181,34.79987,33.21227,33.45714,6325387,0
20110909,32.97701,33.83940,32.37925,32.69292,4566467,0
20110912,32.02657,32.86931,31.43833,32.74185,5398201,0
20110913,32.84955,34.29999,32.72230,34.08449,5606689,0
20110914,34.41772,36.49520,33.93739,35.84829,7019491,0
20110915,36.37767,36.48546,35.35844,36.29925,4966625,0
20110916,36.44625,36.66185,35.01538,35.63279,5104650,0
20110919,34.70181,34.70181,33.24175,34.26078,6077789,0
20110920,34.64303,35.76025,34.32938,34.34912,4396382,0
20110921,34.38823,34.39816,31.54632,31.60510,8517558,0
20110922,30.46824,30.95810,30.11545,30.66417,6445467,0
20110923,30.38009,31.57561,30.21353,31.04644,4431435,0
20110926,31.39922,31.86973,30.74259,31.74228,5593795,0
20110927,32.74185,33.86890,32.48695,32.88876,4861489,0
20110928,32.97701,33.02615,30.94846,31.00723,4777688,0
20110929,31.85007,32.23233,30.73287,31.86973,4865014,0
20110930,31.19493,31.51903,30.42893,30.62526,4281795,0
20111003,30.28211,30.41930,28.79246,28.81203,5302881,0
20111004,28.29259,30.40947,28.09674,30.38992,5532432,0
20111005,30.50745,31.52658,30.08597,31.47764,5009680,0
20111006,31.33063,32.88876,30.82111,32.86931,5109310,0
20111007,31.65413,31.98736,29.82143,30.74259,8254639,0
20111010,31.49729,32.78106,31.37967,32.64388,3933595,0
20111011,32.21269,33.42786,31.90894,33.25137,3995498,0
20111012,33.52594,33.88844,32.73213,33.10437,7756460,0
20111013,32.66334,32.74185,31.25221,31.82060,8617564,0
20111014,32.49687,32.87913,32.35969,32.67326,5939207,0
20111017,32.35969,32.79079,32.10479,32.40864,5101211,0
20111018,32.36943,33.04570,31.49729,32.81035,6174915,0
20111019,32.64388,33.13395,32.18321,32.33022,3563831,0
20111020,32.46749,33.17306,31.83042,33.05543,4918447,0
20111021,33.59443,34.73139,33.52594,34.56463,4398110,0
20111024,34.87829,36.97543,34.73139,36.78931,6233056,0
20111025,36.21110,36.64230,35.10372,35.21152,5380143,0
20111026,35.26046,35.33887,34.13362,35.07424,6353912,0
20111027,37.04402,39.59201,36.31880,39.20002,9056352,0
20111028,39.04318,40.22908,38.90600,40.07214,6446247,0
20111031,39.04278,39.17064,36.33191,36.33191,7626351,0
20111101,34.53524,35.33887,33.96686,34.58428,7750265,0
20111102,35.10372,35.81901,34.79004,35.43686,4122034,0
20111103,36.07392,36.70106,35.31923,36.38750,4742496,0
20111104,35.83867,36.31880,35.10372,36.17189,3228131,0
20111107,36.06410,37.09315,35.72104,36.98535,4007549,0
20111108,37.25962,38.01421,36.79903,37.97500,3667463,0
20111109,36.66185,36.88709,34.97627,35.34870,6722229,0
20111110,36.16197,36.74027,35.65255,36.12286,3893002,0
20111111,36.84798,37.43621,36.46592,36.71089,3996327,0
20111114,36.38750,37.05394,36.26014,36.79903,2661217,0
20111115,37.20085,37.79862,36.46592,37.48505,4272971,0
20111116,36.59326,38.60225,36.44625,37.80854,8447969,0
20111117,37.57329,37.78889,36.16197,36.46592,4592610,0
20111118,36.75010,36.75010,35.87798,36.07392,3885522,0
20111121,35.09389,35.27028,34.18226,35.07424,4086614,0
20111122,34.90767,35.39765,34.32938,34.86846,2707385,0
20111123,34.30992,34.41772,32.92797,32.92797,4343204,0
20111125,32.75168,33.69249,32.55564,33.15340,2332917,0
20111128,34.42744,35.16249,34.02562,34.45692,3140611,0
20111129,34.66260,34.92724,34.15298,34.31964,2877675,0
20111130,35.85058,36.94099,35.80164,36.75437,3414902,0
20111201,36.55405,37.61250,36.30908,37.06357,3244069,0
20111202,37.62232,37.80854,35.93663,36.02489,3565782,0
20111205,36.77948,37.12254,36.03461,36.31880,3339416,0
20111206,36.38750,36.60309,35.75042,36.24039,2534066,0
20111207,35.93663,36.26014,34.89795,35.92671,3079401,0
20111208,35.50554,35.66228,33.63364,33.73170,4410746,0
20111209,34.15298,34.77050,33.76109,34.62339,2594372,0
20111212,34.11377,34.22157,32.67326,33.05543,3992660,0
20111213,33.37882,33.71206,32.31065,32.48695,3113677,0
20111214,32.34004,32.78106,31.85981,32.27144,3337092,0
20111215,32.85948,33.10437,32.52616,32.78106,3268035,0
20111216,33.17306,33.55522,32.59484,32.79079,3186862,0
20111219,32.95754,33.27103,32.47732,32.56547,3638049,0
20111220,33.31024,34.08449,33.27103,33.88844,3746489,0
20111221,33.74144,33.95703,33.17306,33.67285,2738046,0
20111222,33.23182,34.32938,33.23182,34.14315,1924313,0
20111223,34.14315,34.67233,33.99624,34.65297,1413720,0
20111227,34.48630,34.85874,34.45692,34.54507,1426819,0
20111228,34.54507,34.64303,33.33971,33.42786,1873360,0
20111229,33.45714,34.42744,33.34945,34.35885,1947993,0
20111230,34.23140,34.79987,34.12370,34.23140,1409306,0
20120103,35.11345,36.25030,35.02520,35.75042,3033746,0
20120104,35.42722,35.63279,34.87829,35.46633,3395363,0
20120105,35.16249,36.57372,35.00575,36.26014,4994471,0
20120106,36.34829,36.80877,36.07392,36.65203,3438794,0
20120109,36.86773,37.65161,36.72062,37.61250,3233070,0
20120110,38.04369,38.63153,37.83793,38.31806,3255019,0
20120111,38.10247,38.51401,37.75941,38.14168,2870396,0
20120112,38.35727,38.78847,37.59285,38.72971,2900230,0
20120113,38.15139,38.42586,37.73003,38.27885,3692110,0
20120117,38.96486,39.58237,38.90600,39.19028,4242821,0
20120118,39.12160,40.50344,39.05311,40.44467,3235427,0
20120119,40.54275,41.46391,40.28794,41.01316,3154822,0
20120120,41.06209,41.06209,39.86658,40.18004,3986148,0
20120123,40.06261,40.38591,39.71946,40.18004,3462248,0
20120124,40.10182,42.13026,39.98410,41.74800,5571085,0
20120125,42.01263,43.32599,41.45408,43.16915,4753595,0
20120126,43.38455,43.95304,41.63047,41.80696,5903752,0
20120127,41.53250,42.09105,41.42470,41.82642,2477500,0
20120130,41.09138,42.32640,40.88561,42.29683,2982295,0
20120131,42.55918,42.66718,41.45915,41.61629,3429063,0
20120201,42.21841,43.53166,42.11071,43.30623,4234672,0
20120202,43.32599,43.61008,42.78689,42.84576,2271959,0
20120203,43.59043,44.39406,43.32599,44.37451,3558278,0
20120206,43.84533,44.02173,43.42376,43.76691,3045530,0
20120207,43.86489,43.98252,43.33562,43.70805,2599384,0
20120208,43.84533,44.14898,43.52184,44.07067,2213833,0
20120209,44.10015,44.44299,43.41404,44.18828,2286689,0
20120210,43.35527,43.38455,42.63988,43.25720,2699744,0
20120213,43.76691,43.80612,42.64971,42.96319,3497438,0
20120214,42.83592,43.36520,42.47331,42.90441,2671023,0
20120215,43.61008,43.61008,42.56146,42.76724,2547683,0
20120216,41.96370,43.07088,40.92482,42.95345,7227295,0
20120217,43.14940,43.25720,42.12044,42.27727,4151195,0
20120221,42.43410,42.51242,41.57171,41.75793,2893200,0
20120222,41.65003,42.42419,41.49329,41.86563,2523443,0
20120223,41.87556,42.76724,41.65003,42.54191,2450401,0
20120224,42.66926,43.11019,42.11071,42.15965,2995874,0
20120227,41.85570,42.70847,41.60109,42.48304,2095730,0
20120228,42.62023,42.83592,42.32640,42.75750,2160978,0
20120229,42.92834,43.40113,42.51472,42.75115,3054051,0
20120301,42.86521,43.39448,42.63005,43.27685,2427083,0
20120302,43.37443,43.51201,42.56910,42.84406,2171959,0
20120305,42.72803,42.83592,41.69896,41.92449,3642787,0
20120306,41.43939,41.67524,41.05634,41.42977,3833073,0
20120307,41.52783,42.79493,41.47869,42.58857,3088727,0
20120308,43.02086,43.72800,42.29396,43.39408,3904236,0
20120309,43.35477,44.17003,43.35477,43.65931,3122944,0
20120312,43.46296,43.76691,42.51242,42.74768,2693699,0
20120313,43.00240,44.26670,42.88487,44.20784,2387368,0
20120314,44.23732,44.32547,43.76691,44.07067,2796538,0
20120315,44.07067,45.00165,43.95304,44.94289,2169371,0
20120316,45.04413,45.08334,44.44498,44.71021,2325902,0
20120319,44.54117,44.78605,44.25678,44.45293,2435984,0
20120320,44.22749,44.24705,43.61008,43.93357,1763926,0
20120321,43.98252,44.21768,43.51211,43.82578,1604616,0
20120322,43.06015,43.10910,42.35291,42.83424,3167083,0
20120323,42.73596,43.41374,42.28422,43.41374,3438148,0
20120326,43.87532,44.21905,43.73783,44.15027,3537836,0
20120327,44.15027,45.35850,44.09151,44.75935,3881665,0
20120328,44.51378,44.56281,43.20746,43.69862,3152301,0
20120329,43.21739,43.63956,43.06979,43.57087,2335029,0
20120330,43.96375,44.06203,43.21739,43.71818,2364536,0
20120402,43.79670,44.30760,43.43339,44.07175,2302469,0
20120403,43.94410,44.34691,43.66904,44.03254,2805752,0
20120404,43.55122,43.65931,42.57884,42.96189,2434068,0
20120405,42.88337,44.17984,42.79493,44.10132,3676887,0
20120409,43.34486,43.34486,42.76545,42.77527,3767872,0
20120410,42.72614,42.96189,41.20374,41.54749,4410818,0
20120411,42.20560,42.29396,41.64576,41.71445,2475094,0
20120412,41.86176,42.90293,41.74393,42.75562,1591217,0
20120413,42.44136,42.53953,41.43939,41.48853,2435361,0
20120416,41.83238,41.96975,41.05634,41.24295,2510490,0
20120417,41.64576,41.99933,41.57698,41.89114,2112726,0
20120418,41.53777,41.83238,41.26260,41.56714,1751810,0
20120419,41.65559,41.83238,40.82069,41.17426,2767728,0
20120420,41.41984,42.11716,41.30191,41.35115,2026646,0
20120423,40.62424,40.66355,39.83838,40.53580,2227594,0
20120424,39.66169,39.75002,38.45356,39.09202,7797053,0
20120425,39.58317,40.74207,39.58317,40.44736,3722029,0
20120426,40.38859,41.32167,40.35901,41.24295,2494737,0
20120427,41.44922,41.91099,40.82069,41.80299,2694784,0
20120430,41.75376,41.97968,41.23322,41.42977,1898067,0
20120501,41.28236,42.50022,41.05634,42.20560,2633244,0
20120502,41.94038,42.33326,41.54749,42.27429,2438178,0
20120503,42.38239,42.38239,41.42977,41.45915,1746440,0
20120504,41.40028,41.53777,40.23136,40.28050,2235980,0
20120507,39.94657,40.35901,39.55360,40.13319,2663900,0
20120508,39.92683,39.99551,38.81695,39.55360,4369927,0
20120509,38.95455,39.66169,38.79731,39.21967,4387867,0
20120510,39.88752,40.17250,38.97409,39.03305,2397356,0
20120511,38.82678,39.57324,38.70886,38.74817,3931740,0
20120514,38.17849,38.73834,37.75613,38.20797,4025228,0
20120515,40.18222,40.83051,39.69117,39.78933,7124590,0
20120516,39.94657,40.27067,38.99385,39.05271,3624321,0
20120517,41.15470,41.16443,38.91524,38.92505,3910548,0
20120518,39.28846,39.51429,37.93292,38.04102,5255182,0
20120521,38.13918,39.40629,38.10971,39.27864,2833007,0
20120522,39.34732,40.46711,38.91524,39.76969,4500723,0
20120523,39.31785,40.29032,38.68941,40.04475,3508572,0
20120524,40.11343,40.41798,39.73048,40.29032,2425504,0
20120525,40.29032,40.72242,40.06450,40.28050,1917890,0
20120529,40.73234,41.49846,40.69303,41.42977,4148522,0
20120530,40.89931,40.89931,40.07412,40.61441,3129882,0
20120531,40.72242,40.87964,39.55360,39.93674,4287989,0
20120601,38.50269,38.73834,37.38290,37.54014,5519318,0
20120604,37.66779,37.94276,36.30252,37.16680,5252495,0
20120605,36.94069,37.90572,36.74375,37.61032,3778628,0
20120606,37.97471,39.05808,37.69896,39.05808,3946717,0
20120607,39.82627,39.83610,39.00873,39.24518,4613764,0
20120608,38.92019,39.13688,38.73309,38.90044,3091228,0
20120611,39.33759,39.43577,38.22764,38.28659,2077714,0
20120612,38.24728,38.81695,37.86414,38.76793,1834356,0
20120613,38.50269,39.12140,38.12947,38.30626,2092579,0
20120614,38.39459,38.95455,38.17849,38.65010,2356767,0
20120615,38.95959,39.33382,38.77249,39.29441,2941484,0
20120618,39.14125,39.47508,38.75810,39.43577,2672478,0
20120619,39.75002,40.58503,39.67141,40.41798,3068710,0
20120620,40.44736,40.71259,39.54386,39.91700,3276917,0
20120621,39.96613,40.34928,38.33563,38.42407,3159057,0
20120622,38.78221,38.87086,37.68913,38.33910,3742635,0
20120625,37.75802,37.80736,36.71416,36.98992,3360624,0
20120626,37.32484,37.57091,36.95051,37.31491,2564726,0
20120627,37.75802,37.99447,37.47254,37.66947,1333830,0
20120628,37.37387,37.46261,36.51724,37.04898,2037698,0
20120629,37.76795,38.70340,37.76795,38.64444,2686672,0
20120702,38.93001,39.00873,37.91565,38.31936,1764197,0
20120703,38.23081,39.12696,38.23081,38.93985,987548,0
20120705,38.66399,39.23526,38.40809,38.77249,1630219,0
20120706,38.21106,38.24074,37.00957,37.39373,3387730,0
20120709,37.37387,37.67930,36.83239,37.04898,2304930,0
20120710,37.59066,38.00429,36.54671,36.92103,2235496,0
20120711,36.88162,37.04898,36.26123,36.62553,1960659,0
20120712,36.33012,36.34977,35.69980,35.96562,2941663,0
20120713,35.99520,36.87180,35.80820,36.47783,3433638,0
20120716,36.26123,36.52706,36.02479,36.27096,1778392,0
20120717,36.32019,36.84211,35.94607,36.77323,2097325,0
20120718,36.56646,38.20133,36.56646,37.77778,2848045,0
20120719,37.58084,38.01402,37.38379,37.87624,2156128,0
20120720,37.63007,37.63007,36.87180,36.98992,1867875,0
20120723,36.26123,36.30054,35.71944,36.13308,2232882,0
20120724,36.04444,36.11353,34.78380,35.06948,3917946,0
20120725,35.37481,35.98538,35.21728,35.59140,1805580,0
20120726,36.37936,36.93077,35.84751,36.05426,3102521,0
